La_oreja_de_Van_Gogh	70092	Adios	1.02	Lo_que_te_conte_mientras_te_hacias_la_dormida	70092_42
Varios	70095	CD1_Radio_Futura_-_Veneno_en_la_piel	6.47	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_371
Varios	70095	CD1_Revolver_-_Si_es_tan_solo_amor	9.67	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_372
Varios	70116	CD1_Robbie_Williams_-_Millenium	6.92	Music_of_the_millenium	70116_373
Michael_Jackson	70112	CD1_Rock_with_you	6.55	The_essential	70112_374
Michael_Jackson	70112	CD1_Rockin__Robin	0.66	The_essential	70112_375
Varios	70116	CD1_Rolling_Stones_-_Start_me_up	4.81	Music_of_the_millenium	70116_376
Celtas_Cortos	70053	CD1_Romance_de_Rosabella_y_Domingo	4.65	Nos_vemos_en_los_bares	70053_377
Bruce_Springsteen	70071	CD1_Rosalita	0.94	The_essentials	70071_378
Antonio_Flores	70009	CD1_Rosas_de_fresa	9.44	La_leyenda_de_un_artista	70009_379
Varios	70095	CD1_Sergio_Dalma_-_Galilea	1.12	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_380
Michael_Jackson	70112	CD1_Shake_your_body	4.36	The_essential	70112_381
Michael_Jackson	70112	CD1_She_s_out_of_my_life	0.00	The_essential	70112_382
Celtas_Cortos	70053	CD1_Si_no_me_veo_no_me_creo	6.55	Nos_vemos_en_los_bares	70053_383
Varios	70116	CD1_Simple_Minds_-_Don_t_you_forget_about_me	0.42	Music_of_the_millenium	70116_384
Ana_Belen_y_Victor_Manuel	70020	CD1_Solo_le_pido_a_Dios	5.56	Mucho_mas_que_dos	70020_385
Ana_Belen_y_Victor_Manuel	70020	CD1_Solo_pienso_en_ti	0.07	Mucho_mas_que_dos	70020_386
Bruce_Springsteen	70071	CD1_Spirit_in_the_nigth	1.64	The_essentials	70071_387
Varios	70116	CD1_Supertramp_-_The_logical_song	0.74	Music_of_the_millenium	70116_388
Varios	70095	CD1_Tahures_zurdos_-_Azul	3.59	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_389
Antonio_Flores	70009	CD1_Tan_solo_rock_and_roll	3.03	La_leyenda_de_un_artista	70009_390
Varios	70095	CD1_Tequila_-_Necesito_un_trago	4.83	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_391
Varios	70116	CD1_Texas_-_Say_what_you_want	6.15	Music_of_the_millenium	70116_392
Michael_Jackson	70112	CD1_The_girl_is_mine	7.74	The_essential	70112_393
Michael_Jackson	70112	CD1_The_love_you_say	6.21	The_essential	70112_394
Bruce_Springsteen	70071	CD1_The_promissed_land	2.54	The_essentials	70071_395
Bruce_Springsteen	70071	CD1_The_river	9.05	The_essentials	70071_396
Varios	70116	CD1_The_who_-_My_Generation	3.02	Music_of_the_millenium	70116_397
Michael_Jackson	70112	CD1_Thriller	7.46	The_essential	70112_398
Bruce_Springsteen	70071	CD1_Thunder_road	9.19	The_essentials	70071_399
Varios	70116	CD1_Tina_Turner_-_The_best	2.03	Music_of_the_millenium	70116_400
Celtas_Cortos	70053	CD1_Tragame_tierra	3.46	Nos_vemos_en_los_bares	70053_401
Mecano	70108	CD1_Un_anyo_mas	3.25	Ana_Jose_y_Nacho	70108_402
Antonio_Flores	70009	CD1_Una_espina	5.82	La_leyenda_de_un_artista	70009_403
Mecano	70108	CD1_Una_rosa_es_una_rosa	7.02	Ana_Jose_y_Nacho	70108_404
Celtas_Cortos	70053	CD1_Veinte_de_abril	8.88	Nos_vemos_en_los_bares	70053_405
Michael_Jackson	70112	CD1_Wanna_be_startin__somethin	1.78	The_essential	70112_406
Rolling_Stones	70074	CD2_	2.73	Varios	70074_407
Rolling_Stones	70074	CD2_	7.90	Varios	70074_408
Varios	70116	CD2_Abba_-_Dancing_Queen	7.24	Music_of_the_millenium	70116_409
Antonio_Flores	70009	CD2_Alba	9.64	La_leyenda_de_un_artista	70009_410
Bruce_Springsteen	70071	CD2_American_skin	0.22	The_essentials	70071_411
Varios	70095	CD2_Andres_Calamaro_-_Loco	1.45	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_412
Michael_Jackson	70112	CD2_Another_part_of_me	9.64	The_essential	70112_413
Varios	70095	CD2_Antonio_Flores_-_Gran_Via	3.71	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_414
Ana_Belen_y_Victor_Manuel	70020	CD2_Asturias	1.30	Mucho_mas_que_dos	70020_415
Antonio_Flores	70009	CD2_Atrasar_el_reloj	2.72	La_leyenda_de_un_artista	70009_416
Mecano	70108	CD2_Ay_que_pesado	3.78	Ana_Jose_y_Nacho	70108_417
Michael_Jackson	70112	CD2_Bad	9.02	The_essential	70112_418
Mecano	70108	CD2_Barco_a_Venus	9.67	Ana_Jose_y_Nacho	70108_419
Varios	70116	CD2_Barry_White_-_You_re_the_first_the_last_my_everything	7.88	Music_of_the_millenium	70116_420
Varios	70116	CD2_Beach_Boys_-_Good_vibrations	1.93	Music_of_the_millenium	70116_421
Varios	70116	CD2_Bee_Gees_-_Stayin__alive	2.59	Music_of_the_millenium	70116_422
Michael_Jackson	70112	CD2_Black_or_white	0.57	The_essential	70112_423
Ana_Belen_y_Victor_Manuel	70020	CD2_Blues_del_autobus	6.59	Mucho_mas_que_dos	70020_424
Varios	70116	CD2_Bob_Marley_-_No_woman_no_cry	3.82	Music_of_the_millenium	70116_425
Bruce_Springsteen	70071	CD2_Born_in_USA	8.89	The_essentials	70071_426
Bruce_Springsteen	70071	CD2_Brilliant_Disguise	8.12	The_essentials	70071_427
Varios	70095	CD2_Celtas_cortos_-_Cuentame_un_cuento	1.84	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_428
Varios	70095	CD2_Complices_-_Seras_mi_complice	8.01	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_429
Celtas_Cortos	70053	CD2_Correcaminos	1.09	Nos_vemos_en_los_bares	70053_430
Mecano	70108	CD2_Cruz_de_navajas	6.74	Ana_Jose_y_Nacho	70108_431
Ana_Belen_y_Victor_Manuel	70020	CD2_Cruzar_los_brazos	0.14	Mucho_mas_que_dos	70020_432
Celtas_Cortos	70053	CD2_Cuentame_un_cuento	8.97	Nos_vemos_en_los_bares	70053_433
Mecano	70108	CD2_Dalai_lama	4.14	Ana_Jose_y_Nacho	70108_434
Bruce_Springsteen	70071	CD2_Dancing_in_the_dark	3.34	The_essentials	70071_435
Ana_Belen_y_Victor_Manuel	70020	CD2_Desde_mi_libertad	4.55	Mucho_mas_que_dos	70020_436
Varios	70116	CD2_Diana_Ross_-_Upside_down	5.22	Music_of_the_millenium	70116_437
Michael_Jackson	70112	CD2_Dirty_Diana	1.56	The_essential	70112_438
Varios	70095	CD2_DJ_Kun_-_ponie_sabor	2.61	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_439
Michael_Jackson	70112	CD2_Earth_song	6.73	The_essential	70112_440
Ana_Belen_y_Victor_Manuel	70020	CD2_El_abuelo_Vitor	5.05	Mucho_mas_que_dos	70020_441
Varios	70095	CD2_El_chaval_de_la_peca_-_Libre	0.81	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_442
Celtas_Cortos	70053	CD2_El_emigrante	7.43	Nos_vemos_en_los_bares	70053_443
Ana_Belen_y_Victor_Manuel	70020	CD2_El_hombre_del_piano	2.85	Mucho_mas_que_dos	70020_444
Mecano	70108	CD2_El_mundo_futuro	9.43	Ana_Jose_y_Nacho	70108_445
Celtas_Cortos	70053	CD2_El_tunel_de_las_delicias	1.79	Nos_vemos_en_los_bares	70053_446
Mecano	70108	CD2_El_uno_el_dos_y_el_tres	6.55	Ana_Jose_y_Nacho	70108_447
Mecano	70108	CD2_Esto_no_es_una_cancion	3.44	Ana_Jose_y_Nacho	70108_448
Varios	70095	CD2_Extremoduro_-_Salir	3.96	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_449
Varios	70095	CD2_Felipe_Conde_-_Los_angeles_bailan	4.00	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_450
Celtas_Cortos	70053	CD2_Gente_impresentable	0.01	Nos_vemos_en_los_bares	70053_451
Varios	70116	CD2_George_Michael_-_Jesus_to_a_child	4.87	Music_of_the_millenium	70116_452
Bruce_Springsteen	70071	CD2_Glory_days	6.84	The_essentials	70071_453
Antonio_Flores	70009	CD2_Gran_via	4.47	La_leyenda_de_un_artista	70009_454
Celtas_Cortos	70053	CD2_Hacha_de_guerra	7.37	Nos_vemos_en_los_bares	70053_455
Mecano	70108	CD2_Hawaii-Bombai	1.85	Ana_Jose_y_Nacho	70108_456
Michael_Jackson	70112	CD2_Heal_the_world	9.95	The_essential	70112_457
Varios	70095	CD2_Hombres_G_-_Marta_tiene_un_marcapasos	1.68	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_458
Bruce_Springsteen	70071	CD2_Human_touch	4.96	The_essentials	70071_459
Michael_Jackson	70112	CD2_In_the_closet	4.21	The_essential	70112_460
Antonio_Flores	70009	CD2_Isla_de_palma	8.34	La_leyenda_de_un_artista	70009_461
Varios	70116	CD2_Janet_Jackson-_Together_again	4.93	Music_of_the_millenium	70116_462
Varios	70095	CD2_Jarabe_de_palo_-_La_flaca	9.36	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_463
Varios	70095	CD2_Joaquin_Sabina_-_Y_nos_dieron_las_10	7.89	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_464
Varios	70116	CD2_John_Lennon_-_Imagine	3.39	Music_of_the_millenium	70116_465
Varios	70095	CD2_Ketama_-_Vente_pa__Madrid	7.53	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_466
Varios	70095	CD2_La_guardia_-_Mil_calles_llevan_hacia_ti	0.65	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_467
Ana_Belen_y_Victor_Manuel	70020	CD2_La_madre	9.03	Mucho_mas_que_dos	70020_468
Ana_Belen_y_Victor_Manuel	70020	CD2_La_muralla	7.45	Mucho_mas_que_dos	70020_469
Ana_Belen_y_Victor_Manuel	70020	CD2_La_paloma	0.59	Mucho_mas_que_dos	70020_470
Ana_Belen_y_Victor_Manuel	70020	CD2_La_puerta_de_Alcala	8.31	Mucho_mas_que_dos	70020_471
Celtas_Cortos	70053	CD2_La_senda_del_tiempo	6.80	Nos_vemos_en_los_bares	70053_472
Celtas_Cortos	70053	CD2_Ladron_de_melodias	7.92	Nos_vemos_en_los_bares	70053_473
Bruce_Springsteen	70071	CD2_Land_of_hope_and_dreams	7.94	The_essentials	70071_474
Celtas_Cortos	70053	CD2_Le_strade	5.71	Nos_vemos_en_los_bares	70053_475
Michael_Jackson	70112	CD2_Leave_me_alone	6.14	The_essential	70112_476
Bruce_Springsteen	70071	CD2_Living_Proof	6.83	The_essentials	70071_477
Bruce_Springsteen	70071	CD2_Lonesome_Gay	3.46	The_essentials	70071_478
Varios	70095	CD2_Los_limones_-_Trenes_sin_destino	0.81	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_479
Mecano	70108	CD2_Los_piratas_del_amor	9.43	Ana_Jose_y_Nacho	70108_480
Bruce_Springsteen	70071	CD2_Lucky_town	2.91	The_essentials	70071_481
Ana_Belen_y_Victor_Manuel	70020	CD2_Luna	5.55	Mucho_mas_que_dos	70020_482
Michael_Jackson	70112	CD2_Main_in_the_mirror	4.96	The_essential	70112_483
Varios	70095	CD2_Manolo_Tena_-_Sangre_espanyola	4.17	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_484
Ana_Belen_y_Victor_Manuel	70020	CD2_Marily_Monroe	4.10	Mucho_mas_que_dos	70020_485
Varios	70116	CD2_Marvin_Gaye_-_I_heard_it_through_the_grapevine	4.43	Music_of_the_millenium	70116_486
Bruce_Springsteen	70071	CD2_Mary_s_place	7.95	The_essentials	70071_487
Mecano	70108	CD2_Me_cole_en_una_fiesta	1.21	Ana_Jose_y_Nacho	70108_488
Ana_Belen_y_Victor_Manuel	70020	CD2_Mediterraneo	5.23	Mucho_mas_que_dos	70020_489
Antonio_Flores	70009	CD2_Mi_gato	7.39	La_leyenda_de_un_artista	70009_490
Antonio_Flores	70009	CD2_Mi_habitacion	1.53	La_leyenda_de_un_artista	70009_491
Varios	70116	CD2_Michael_Jackson_-_Ain_t_no_sunshine	6.96	Music_of_the_millenium	70116_492
Mecano	70108	CD2_Mujer_contra_mujer	2.37	Ana_Jose_y_Nacho	70108_493
Antonio_Flores	70009	CD2_No_dudaria	4.53	La_leyenda_de_un_artista	70009_494
Antonio_Flores	70009	CD2_No_dudaria	7.49	La_leyenda_de_un_artista	70009_495
Mecano	70108	CD2_No_hay_marcha_en_NY	9.42	Ana_Jose_y_Nacho	70108_496
Antonio_Flores	70009	CD2_No_puedo_enamorarme_de_ti	7.00	La_leyenda_de_un_artista	70009_497
Varios	70116	CD2_Paul_McCarteny__Y__Wings_-_Band_on_the_run	9.95	Music_of_the_millenium	70116_498
Mecano	70108	CD2_Perdido_en_mi_habitacion	4.59	Ana_Jose_y_Nacho	70108_499
Varios	70116	CD2_Pet_Shop_Boys_-_West_end_girls	7.43	Music_of_the_millenium	70116_500
Varios	70116	CD2_Phil_Collins_-_In_the_air_tonight	9.52	Music_of_the_millenium	70116_501
Varios	70095	CD2_Platero_y_tu_-_Un_abecedario_sin_letras	1.82	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_502
Antonio_Flores	70009	CD2_Pongamos_que_hablo_de_Madrid	2.01	La_leyenda_de_un_artista	70009_503
Ana_Belen_y_Victor_Manuel	70020	CD2_Quiero_abrazarte_tanto	5.67	Mucho_mas_que_dos	70020_504
Michael_Jackson	70112	CD2_Remember_the_time	1.60	The_essential	70112_505
Varios	70116	CD2_Rod_Steward_-_Maggie_way	6.74	Music_of_the_millenium	70116_506
Varios	70095	CD2_Rosario_-_Mi_gato	6.97	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_507
Varios	70116	CD2_Roxy_Music_-_Jelaous_Guy	6.41	Music_of_the_millenium	70116_508
Antonio_Flores	70009	CD2_Sabor_sabor	7.57	La_leyenda_de_un_artista	70009_509
Varios	70095	CD2_Seguridad_social_-Quiero_tener_tu_presencia	2.92	Las_101_mejores_canciones_del_pop_espanyol_Vol_2	70095_510
Celtas_Cortos	70053	CD2_Siempre_igual	6.00	Nos_vemos_en_los_bares	70053_511
Antonio_Flores	70009	CD2_Siete_vidas	4.83	La_leyenda_de_un_artista	70009_512
Varios	70116	CD2_Simon__Y__Garfunkel_-_Bridge_over_troubled_water	5.09	Music_of_the_millenium	70116_513
Celtas_Cortos	70053	CD2_Skaparate_nacional	9.63	Nos_vemos_en_los_bares	70053_514
Michael_Jackson	70112	CD2_Smooth_criminal	8.50	The_essential	70112_515
Antonio_Flores	70009	CD2_Solo_le_pido_a_Dios	3.58	La_leyenda_de_un_artista	70009_516
Ana_Belen_y_Victor_Manuel	70020	CD2_Soy_un_corazon_tendido_al_sol	5.75	Mucho_mas_que_dos	70020_517
Mecano	70108	CD2_Stereosexual	9.53	Ana_Jose_y_Nacho	70108_518
Bruce_Springsteen	70071	CD2_Streets_of_Philadelphia	5.40	The_essentials	70071_519
Antonio_Flores	70009	CD2_Sus_fantasias	5.67	La_leyenda_de_un_artista	70009_520
Bruce_Springsteen	70071	CD2_The_ghost_of_Tom_Joad	7.10	The_essentials	70071_521
Bruce_Springsteen	70071	CD2_The_rising	0.16	The_essentials	70071_522
Michael_Jackson	70112	CD2_The_way_you_make_me_feel	8.74	The_essential	70112_523
Michael_Jackson	70112	CD2_They_don_t_care_about_us	0.13	The_essential	70112_524
Celtas_Cortos	70053	CD2_Tranquilo_majete	2.48	Nos_vemos_en_los_bares	70053_525
Antonio_Flores	70009	CD2_Tu_nombre_me_sabe_a_yerba	1.92	La_leyenda_de_un_artista	70009_526
Bruce_Springsteen	70071	CD2_Tunnel_of_love	6.46	The_essentials	70071_527
Varios	70116	CD2_U2_-_With_or_without_you	8.11	Music_of_the_millenium	70116_528
Varios	70116	CD2_UB40_-_Red_red_wine	8.12	Music_of_the_millenium	70116_529
Antonio_Flores	70009	CD2_Un_grito_en_la_noche	2.74	La_leyenda_de_un_artista	70009_530
Antonio_Flores	70009	CD2_Una_espina	5.88	La_leyenda_de_un_artista	70009_531
Antonio_Flores	70009	CD2_Vente_pa_Madrid	5.06	La_leyenda_de_un_artista	70009_532
Michael_Jackson	70112	CD2_Who_is_it	2.62	The_essential	70112_533
Michael_Jackson	70112	CD2_Will_you_be_there	9.06	The_essential	70112_534
Celtas_Cortos	70053	CD2_Ya_esta_bien	3.98	Nos_vemos_en_los_bares	70053_535
Ana_Belen_y_Victor_Manuel	70020	CD2_Yo_tambien_naci_en_el_52	0.04	Mucho_mas_que_dos	70020_536
Michael_Jackson	70112	CD2_You_are_not_alone	9.21	The_essential	70112_537
Michael_Jackson	70112	CD2_You_rock_my_world	5.28	The_essential	70112_538
Bruce_Springsteen	70071	CD3_Code_of_silence	1.32	The_essentials	70071_539
Bruce_Springsteen	70071	CD3_Countin__on_a_miracle	6.80	The_essentials	70071_540
Bruce_Springsteen	70071	CD3_County_fair	9.72	The_essentials	70071_541
Bruce_Springsteen	70071	CD3_Dead_Man_walkin_	1.65	The_essentials	70071_542
Bruce_Springsteen	70071	CD3_From_small_things	7.66	The_essentials	70071_543
Bruce_Springsteen	70071	CD3_Held_up_without_a_gun	0.74	The_essentials	70071_544
Bruce_Springsteen	70071	CD3_Lift_me_up	6.21	The_essentials	70071_545
Bruce_Springsteen	70071	CD3_Missing	6.42	The_essentials	70071_546
Bruce_Springsteen	70071	CD3_None_but_the_brave	1.99	The_essentials	70071_547
Bruce_Springsteen	70071	CD3_The_big_payback	4.58	The_essentials	70071_548
Bruce_Springsteen	70071	CD3_Trapped	2.82	The_essentials	70071_549
Bruce_Springsteen	70071	CD3_Viva_las_vegas	9.21	The_essentials	70071_550
La_caja_de_pandora	70089	Celos	8.21	A_nuestra_vida_otro_sentido	70089_551
Gwendal	70081	Celtic_break	9.46	Lo_mejor_de_Gwendal	70081_552
Varios	70054	Celtic_Moods_-_Mo_Ghile_Mear	6.63	Celtic_Collections_Vol_2	70054_553
Varios	70054	Celtic_Moods_-_Riverdance	8.80	Celtic_Collections_Vol_2	70054_554
Los_Secretos	70102	Cerca	4.56	Solo_para_escuchar	70102_555
La_Quinta_Estacion	70097	Cerca_de_ti	8.68	Primera_toma	70097_556
Joaquin_Sabina	70084	Cerrado_por_derribo	6.80	19_dias_y_500_noches	70084_557
Antonio_Vega	70028	Chica_de_ayer	2.87	Basico	70028_558
Antonio_Vega	70013	Chica_de_ayer	7.19	El_sitio_de_mi_recreo	70013_559
Mclan	70106	Chilaba_y_cachimba	2.77	Sin_enchufe	70106_560
Noa	70146	Child_of_man	3.58	Gold	70146_561
Miliki	70115	Chinito_de_amor	3.23	A_mis_ninyos_de_30_anyos	70115_562
Abba	70001	Chiquitita	8.51	Gold	70001_563
Roxette	70161	Church_of_your_heart	5.71	The_Pop_Hits	70161_564
Ducan_Dhu	70064	Cien_gaviotas	5.46	Teatro_Victoria_Eugenia	70064_565
La_Quinta_Estacion	70097	Cinco_estaciones	9.33	Primera_toma	70097_566
U2	70173	City_of_blinding_lights	1.84	How_to_Dismantle_an_atomic_bomb	70173_567
La_caja_de_pandora	70089	Ciudad_desierta	4.59	A_nuestra_vida_otro_sentido	70089_568
Varios	70054	Clannad_-_Dulaman	0.96	Celtic_Collections_Vol_2	70054_569
BSO	70039	Climb	5.18	La_mision	70039_570
BackStreet_Boys	70030	Climbing_the_walls	8.02	Never_gone	70030_571
Bryan_Adams	70045	Cloud_number_nine	8.26	The_best_of_me	70045_572
Anastacia	70024	Club_Megatrix	4.62	Pieces_of_a_dream	70024_573
Gary_Moore	70076	Cold_hearted	7.34	Corridors_of_power	70076_574
Los_Secretos	70101	Colgado	2.68	Grandes_exitos	70101_575
La_Quinta_Estacion	70097	Coma	1.90	Primera_toma	70097_576
Nirvana	70143	Come_as_you_are	1.75	Unplugged_in_New_York	70143_577
Shania_Twain	70166	Come_on_over	7.74	Come_on_over	70166_578
Natalie_Imbruglia	70140	Come_september	0.14	White_Lilies_Island	70140_579
Robbie_Williams	70158	Come_undone	9.73	Greatest_Hits	70158_580
Philp_Collins	70152	Come_with_me__close_your_eyes	1.48	Testify	70152_581
Juan_Luis_Guerra	70085	Como_abeja_al_panal	9.44	Grandes_exitos	70085_582
Sergio_Dalma	70163	Como_cada_manyana	8.58	Remix	70163_583
Malu	70103	Como_cada_noche	1.99	Esta_vez	70103_584
Melendi	70134	Como_dijo_el_rey	2.94	Que_el_cielo_espere_sentao	70134_585
Amaral	70007	Como_hablar	3.45	Una_pequenya_parte_del_mundo	70007_586
Bebe	70048	Como_los_olivos	9.46	Pa_fuera_las_telaranyas	70048_587
Miliki	70115	Como_me_pica_la_nariz	2.04	A_mis_ninyos_de_30_anyos	70115_588
David_Bisbal	70061	Como_olvidar	9.15	Buleria	70061_589
Manolo_Garcia	70104	Como_quien_da_un_refresco	0.67	Arena_en_los_bolsillos	70104_590
Melendi	70134	Como_se_bailan_los_tangos	9.45	Que_el_cielo_espere_sentao	70134_591
David_Bisbal	70062	Como_sera	6.61	Corazon_latino	70062_592
Joaquin_Sabina	70084	Como_te_digo_una_"co"_te_digo_la_"o"	6.95	19_dias_y_500_noches	70084_593
Modestia_Aparte	70137	Como_te_mueves	2.55	Vivo	70137_594
Marta_Sanchez	70119	Como_un_angel	6.33	Soy_yo	70119_595
Guarana	70082	Como_un_barco_de_papel	2.52	Vampiros_en_la_Habana	70082_596
El_ultimo_de_la_fila	70068	Como_un_burro_amarrado_a_la_puerta_del_baile	9.91	Astronomia_razonable	70068_597
Los_Secretos	70102	Como_un_corazon	2.39	Solo_para_escuchar	70102_598
Joaquin_Sabina	70087	Como_un_explorador	1.28	Esta_boca_es_mia	70087_599
Miguel_Bose	70113	Como_un_lobo	5.99	Lo_mejor_de	70113_600
Medina_Azahara	70130	Como_un_suenyo	7.86	Tanger	70130_601
Modestia_Aparte	70137	Como_un_sultan	9.29	Vivo	70137_602
Revolver	70156	Como_unico_equipaje	1.17	Rarezas	70156_603
Bon_Jovi	70034	Complicated	0.94	Have_a_nice_day	70034_604
Melendi	70133	Con_la_luna_llena	3.42	Sin_noticias_de_Holanda	70133_605
Bebe	70048	Con_mis_manos	9.34	Pa_fuera_las_telaranyas	70048_606
Ana_Torroja	70021	Con_solo_un_beso	9.45	Fragil	70021_607
Ana_Torroja	70021	Con_solo_un_beso__acustico	0.72	Fragil	70021_608
Melendi	70134	Con_solo_una_sonrisa	6.77	Que_el_cielo_espere_sentao	70134_609
Nacha_Pop	70142	Con_tal_de_regresar	2.79	X_Aniversario	70142_610
Melendi	70134	Con_tanto_heroe	8.46	Que_el_cielo_espere_sentao	70134_611
Melendi	70134	Con_tu_amor_es_suficiente	4.56	Que_el_cielo_espere_sentao	70134_612
David_Bisbal	70061	Condenado_a_tu_amor	9.88	Buleria	70061_613
Joaquin_Sabina	70088	Conductores_suicidas	2.42	Fisica_y_quimica	70088_614
Amaral	70023	Confiar_en_alguien	6.04	Pajaros_en_la_cabeza	70023_615
Medina_Azahara	70130	Confusion_y_realidad	5.57	Tanger	70130_616
Los_Secretos	70102	Contando_estrellas	9.36	Solo_para_escuchar	70102_617
Melendi	70133	Contando_primaveras	0.43	Sin_noticias_de_Holanda	70133_618
La_Quinta_Estacion	70097	Contigo_si	3.00	Primera_toma	70097_619
Chenoa	70049	Contigo_y_sin_ti	4.88	Nada_es_igual	70049_620
Modestia_Aparte	70137	Copas_rotas	7.15	Vivo	70137_621
David_Bisbal	70062	Corazon_latino	4.53	Corazon_latino	70062_622
Alejandro_Sanz	70002	Corazon_partido	9.22	Mas	70002_623
Guarana	70082	Corazon_suicida	3.36	Vampiros_en_la_Habana	70082_624
Medina_Azahara	70124	Cordoba	6.55	Aixa	70124_625
Modestia_Aparte	70137	Cosas_de_la_edad	2.71	Vivo	70137_626
El_Suenyo_de_Morfeo	70066	Cosas_que_diran	8.06	El_suenyo_de_morfeo	70066_627
El_ultimo_de_la_fila	70068	Cosas_que_pasan	9.70	Astronomia_razonable	70068_628
Shakira	70165	Costume_makes_the_clown	8.88	Oral_Fixation_Vol_2	70165_629
Take_That	70170	Could_it_be_magic	9.24	Never_Forget_The_Ultimate_Collection	70170_630
Bob_Marley	70040	Could_you_be_loved	2.02	The_legend	70040_631
Bruce_Springsteen	70037	Countin__on_a_miracle	2.06	The_rising	70037_632
Anastacia	70024	Cowboys__Y__kissess	7.54	Pieces_of_a_dream	70024_633
Anastacia	70026	Cowboys_and_kissess	6.61	Not_that_kind	70026_634
Roxette	70160	Crash_Boom_Bang	2.12	The_ballads_hits	70160_635
BackStreet_Boys	70030	Crawling_back_to_you	6.64	Never_gone	70030_636
Tam_Tam_Go	70171	Crimen_pasional	4.20	Miscelanea	70171_637
Complices	70057	Crisalida	5.24	Grandes_exitos_en_directo	70057_638
U2	70173	Crumbs_from_your_table	9.71	How_to_Dismantle_an_atomic_bomb	70173_639
La_Quinta_Estacion	70097	Cuando_acaba_la_noche	0.70	Primera_toma	70097_640
Los_limones	70098	Cuando_aparezca_el_sol	1.24	Los_singles	70098_641
Complices	70057	Cuando_creo_en_ti	1.21	Grandes_exitos_en_directo	70057_642
Complices	70057	Cuando_duermes	0.13	Grandes_exitos_en_directo	70057_643
Gisela	70078	Cuando_estoy_sola	6.52	Parte_de_mi	70078_644
Medina_Azahara	70126	Cuando_llegara_ese_dia	8.55	Caravana_Espanyola	70126_645
Cristian	70051	Cuando_me_miras_asi	4.86	Grandes_exitos	70051_646
Alejandro_Sanz	70003	Cuando_nadie_me_ve	6.76	El_alma_al_aire	70003_647
Medina_Azahara	70130	Cuando_se_pierde_el_amor	8.65	Tanger	70130_648
OBK	70148	Cuando_ya_no_este	3.97	Babylon	70148_649
Nacho_Cano	70138	Cuanta_historia	2.69	El_lado_femenino	70138_650
Alex_Ubago	70005	Cuanto_antes	1.37	Fantasia	70005_651
La_Oreja_de_Van_Gogh	70177	Cuantos_cuentos_cuento	2.94	Guapa	70177_652
Ana_Torroja	70021	Cuatro_dias	3.80	Fragil	70021_653
La_caja_de_pandora	70089	Cuentame	7.51	A_nuestra_vida_otro_sentido	70089_654
La_oreja_de_Van_Gogh	70090	Cuentame_al_oido	3.47	Dile_al_sol	70090_655
Melendi	70134	Cuestion_de_prioridades	3.10	Que_el_cielo_espere_sentao	70134_656
Bebe	70048	Cuidandote	8.32	Pa_fuera_las_telaranyas	70048_657
La_oreja_de_Van_Gogh	70091	Cuidate	8.58	El_viaje_de_Copperpot	70091_658
Bryan_Adams	70044	Cuts_like_a_knife	7.97	So_far_so_good	70044_659
The_Cranberries	70172	Daffodil_lament	5.27	Starts_The_best_of_1992-2002	70172_660
Noa	70141	Dala_dala	9.50	Blue_Touches_Blue	70141_661
Mecano	70122	Dalai_lama	8.25	Aidalai	70122_662
Miliki	70115	Dale_Ramon	1.84	A_mis_ninyos_de_30_anyos	70115_663
Complices	70057	Dama_del_rio	3.63	Grandes_exitos_en_directo	70057_664
Revolver	70155	Dame	3.59	Mestizo	70155_665
Chenoa	70056	Dame	8.78	Soy_mujer	70056_666
Alex_Ubago	70005	Dame_tu_aire	4.49	Fantasia	70005_667
Malu	70179	Dame_tu_alma	8.57	Desafio	70179_668
Los_limones	70098	Dame_tu_amor	0.93	Los_singles	70098_669
Medina_Azahara	70128	Dame_tu_mano	4.71	Donde_esta_la_luz	70128_670
Andy__Y__Lucas	70027	Dame_un_besito	7.33	Andy__Y__Lucas	70027_671
Juanes	70086	Damelo	4.67	Mi_sangre	70086_672
